order_id,customer_id,product_id,quantity,discount,order_date
86799,1958,3205,4,0.25,2024-02-18
86800,8646,9386,1,0.14,2024-07-01
86801,5539,9005,5,0.16,2023-09-18
86802,4570,13357,2,0.22,2025-07-18
86803,4500,18050,3,0.19,2023-11-06
86804,1455,10824,5,0.15,2023-11-23
86805,5036,7745,3,0.17,2024-12-20
86806,1663,15085,2,0.19,2024-05-28
86807,6635,10963,2,0.14,2023-11-27
86808,7984,11207,3,0.07,2024-10-01
86809,5528,38,4,0.03,2025-04-06
86810,1696,8772,3,0.01,2023-11-26
86811,8314,2725,3,0.01,2024-08-24
86812,2738,2676,1,0.15,2024-04-17
86813,2629,10787,1,0.03,2024-08-17
86814,5327,18112,2,0.18,2025-03-02
86815,2151,2657,2,0.01,2024-10-20
86816,5558,2541,1,0.06,2024-07-12
86817,6272,17268,1,0.0,2025-02-04
86818,9391,9476,2,0.1,2023-12-20
86819,9990,1195,2,0.09,2024-10-26
86820,4517,2517,1,0.05,2024-08-30
86821,5388,15956,5,0.29,2024-09-14
86822,9700,10472,2,0.18,2025-06-16
86823,4270,287,3,0.18,2025-07-26
86824,7318,15542,1,0.26,2025-07-05
86825,5636,15763,2,0.18,2023-11-03
86826,5461,9146,5,0.05,2024-09-22
86827,8894,17892,3,0.09,2024-04-13
86828,1204,15182,3,0.29,2024-06-03
86829,4185,17186,1,0.05,2025-01-13
86830,8885,3448,3,0.03,2023-12-04
86831,3069,13038,4,0.25,2024-02-08
86832,8565,5730,5,0.14,2025-06-13
86833,2828,7970,3,0.26,2024-05-19
86834,2846,292,1,0.04,2025-02-20
86835,4963,3700,5,0.25,2023-11-08
86836,6983,14934,4,0.11,2025-01-18
86837,4214,10439,2,0.01,2024-02-09
86838,9982,18507,1,0.2,2024-11-30
86839,8916,4191,3,0.16,2024-01-16
86840,5706,1789,3,0.07,2024-04-15
86841,9052,18370,5,0.02,2025-02-16
86842,6350,2015,1,0.01,2025-04-28
86843,10000,9892,5,0.1,2024-02-23
86844,2543,5684,3,0.11,2025-05-09
86845,4061,9508,2,0.26,2023-11-22
86846,1866,6797,3,0.24,2023-10-01
86847,1182,10307,3,0.18,2024-06-22
86848,7622,15006,3,0.13,2025-03-06
86849,932,3486,2,0.13,2023-11-16
86850,4652,3483,2,0.04,2024-07-15
86851,5490,8272,2,0.27,2023-11-02
86852,2418,9534,1,0.29,2024-12-06
86853,5794,16340,2,0.0,2023-09-12
86854,8568,4893,5,0.04,2024-10-18
86855,8292,11472,1,0.22,2024-12-07
86856,9726,19372,2,0.06,2024-04-05
86857,3097,12557,2,0.03,2023-11-03
86858,3375,17679,3,0.18,2024-01-25
86859,1013,7092,1,0.3,2024-01-03
86860,9099,17451,2,0.26,2023-09-22
86861,9009,19340,2,0.09,2023-10-20
86862,9524,7218,1,0.07,2023-12-22
86863,9423,4070,2,0.24,2024-03-07
86864,793,4815,4,0.02,2024-10-25
86865,4347,14602,1,0.16,2025-02-01
86866,6437,8706,5,0.16,2025-01-26
86867,5483,11421,2,0.08,2025-03-27
86868,2053,11264,5,0.15,2025-07-11
86869,597,12371,4,0.07,2024-08-21
86870,1005,14410,3,0.07,2024-12-05
86871,1696,12269,2,0.06,2025-02-19
86872,4511,12502,5,0.14,2023-11-21
86873,7878,4591,1,0.06,2024-10-03
86874,8674,8053,3,0.12,2025-03-15
86875,1758,11227,2,0.13,2024-06-17
86876,9862,17343,5,0.26,2024-06-02
86877,3647,17082,2,0.29,2025-04-14
86878,8333,13386,3,0.28,2025-07-15
86879,9927,18255,3,0.11,2024-01-04
86880,6491,2767,1,0.28,2025-08-10
86881,4105,592,5,0.1,2023-10-24
86882,1034,3596,4,0.09,2023-12-27
86883,2015,13840,3,0.2,2025-03-18
86884,146,423,3,0.05,2024-01-14
86885,5350,18849,3,0.29,2024-05-09
86886,4308,17004,2,0.07,2025-06-19
86887,7390,19062,3,0.12,2025-01-22
86888,7988,19192,2,0.27,2024-01-12
86889,1986,11039,1,0.04,2025-04-29
86890,5406,10763,2,0.06,2024-05-16
86891,6289,13739,1,0.18,2025-06-09
86892,6034,13285,4,0.15,2025-03-27
86893,1926,2552,4,0.05,2025-07-25
86894,3463,5934,4,0.03,2024-02-28
86895,9753,16787,5,0.18,2025-02-28
86896,9679,12558,5,0.07,2025-05-23
86897,8393,7611,2,0.21,2024-05-12
86898,7332,12431,3,0.11,2024-04-08
86899,2879,10090,1,0.26,2024-03-24
86900,7857,19421,4,0.23,2025-02-23
86901,2953,4486,3,0.03,2023-10-02
86902,7872,819,2,0.19,2025-02-02
86903,6403,14504,5,0.3,2024-11-15
86904,7634,14286,2,0.15,2024-01-08
86905,2674,17203,3,0.02,2025-02-27
86906,9637,13751,4,0.2,2024-01-16
86907,6509,5316,3,0.17,2023-12-10
86908,6596,9599,3,0.09,2024-03-11
86909,4346,15254,5,0.1,2023-09-15
86910,7768,3362,2,0.06,2024-10-25
86911,3057,10664,1,0.15,2025-05-24
86912,4821,17966,5,0.03,2025-07-09
86913,7749,13532,4,0.2,2024-06-03
86914,7743,12400,2,0.13,2024-08-22
86915,2551,19793,1,0.21,2025-03-24
86916,1788,8964,1,0.15,2025-07-15
86917,8093,3015,2,0.11,2024-11-18
86918,9125,13879,4,0.03,2024-09-22
86919,9704,15895,3,0.03,2024-12-10
86920,8906,2826,2,0.25,2024-06-30
86921,6463,12244,2,0.09,2025-06-04
86922,4911,18334,4,0.22,2025-02-24
86923,430,19420,3,0.01,2025-06-02
86924,5987,8475,5,0.13,2024-09-21
86925,7795,12693,5,0.23,2024-08-16
86926,5157,16777,1,0.03,2023-09-21
86927,7342,9043,5,0.29,2024-08-30
86928,8239,13328,5,0.01,2025-03-30
86929,5079,8269,5,0.01,2023-11-12
86930,805,9982,1,0.16,2024-12-14
86931,2021,508,3,0.01,2024-08-23
86932,4775,12369,4,0.23,2025-01-31
86933,5598,18475,1,0.19,2025-01-20
86934,1356,6783,4,0.18,2024-03-23
86935,5972,19119,5,0.01,2024-02-09
86936,8318,18778,4,0.21,2024-02-04
86937,7755,9005,1,0.13,2024-10-31
86938,7176,13016,3,0.14,2024-09-07
86939,6936,4158,2,0.15,2023-08-27
86940,1250,2193,3,0.24,2024-11-26
86941,7837,3320,4,0.03,2023-09-11
86942,8764,4519,2,0.21,2023-10-05
86943,9502,14591,1,0.11,2024-08-11
86944,4005,10786,4,0.04,2024-10-31
86945,6776,16513,1,0.15,2024-09-13
86946,1448,11587,2,0.15,2024-07-13
86947,2095,14225,3,0.1,2024-07-16
86948,1280,2553,2,0.03,2025-07-18
86949,5465,11993,4,0.1,2025-07-11
86950,4309,17268,3,0.3,2025-07-29
86951,9890,19103,4,0.16,2024-07-28
86952,1891,4564,5,0.2,2025-04-27
86953,3827,19034,1,0.08,2024-12-06
86954,2395,14480,3,0.16,2024-07-31
86955,8630,17278,4,0.05,2025-04-08
86956,8237,14403,1,0.27,2024-08-23
86957,3119,18124,4,0.16,2024-07-07
86958,5907,6300,4,0.15,2023-12-22
86959,9497,17896,3,0.13,2025-05-26
86960,70,325,1,0.1,2023-11-02
86961,2505,17689,3,0.16,2025-06-01
86962,4274,7343,4,0.05,2024-03-20
86963,177,3681,4,0.14,2024-12-09
86964,1274,3011,1,0.26,2024-01-19
86965,7748,3952,1,0.14,2024-06-29
86966,4496,3108,3,0.13,2025-03-07
86967,4264,9546,4,0.11,2025-07-11
86968,5234,10702,2,0.19,2025-08-15
86969,7831,8864,5,0.18,2024-02-21
86970,9322,18132,5,0.28,2024-11-19
86971,7567,17242,2,0.16,2024-12-15
86972,1440,8032,3,0.08,2024-09-30
86973,4654,18937,5,0.11,2023-10-21
86974,9973,11337,2,0.19,2025-05-06
86975,3919,14441,4,0.03,2024-09-03
86976,484,256,4,0.18,2025-05-28
86977,9970,17584,4,0.07,2024-06-10
86978,6803,10591,1,0.07,2023-11-04
86979,5282,17595,5,0.24,2025-07-12
86980,9449,3553,5,0.04,2025-05-30
86981,2627,7584,4,0.23,2024-10-13
86982,9274,1864,5,0.24,2025-03-11
86983,1708,5214,5,0.08,2025-06-28
86984,8568,4140,2,0.02,2025-01-12
86985,2041,9406,4,0.09,2024-04-01
86986,7912,6903,2,0.26,2025-01-13
86987,1628,13769,5,0.28,2025-06-10
86988,4387,16903,4,0.03,2025-07-24
86989,3219,7135,5,0.13,2025-01-29
86990,4119,18753,2,0.01,2024-06-28
86991,600,15043,1,0.07,2024-12-19
86992,2134,15796,1,0.3,2024-01-15
86993,4836,2770,2,0.01,2025-03-22
86994,9375,18269,5,0.07,2024-11-20
86995,5270,19597,4,0.29,2024-08-24
86996,5119,13183,3,0.26,2024-03-27
86997,1529,17359,2,0.28,2023-09-13
86998,8126,6859,5,0.25,2023-11-20
86999,3889,7685,4,0.02,2025-01-03
87000,1724,19405,4,0.11,2025-08-02
87001,1722,13108,3,0.24,2024-07-07
87002,3717,17300,2,0.04,2023-11-04
87003,4190,9155,3,0.11,2023-11-29
87004,3240,7601,4,0.28,2025-06-29
87005,8220,5423,2,0.16,2024-09-29
87006,6774,446,2,0.27,2023-12-17
87007,6218,19763,5,0.15,2024-08-12
87008,1587,13021,5,0.28,2023-09-11
87009,6569,14465,2,0.04,2023-10-07
87010,3973,10911,4,0.26,2024-05-29
87011,1444,17837,2,0.17,2024-11-04
87012,4216,19922,1,0.13,2023-10-10
87013,6897,5506,3,0.17,2024-06-23
87014,470,911,3,0.01,2025-01-04
87015,4733,12042,3,0.06,2024-12-19
87016,4752,6353,4,0.28,2024-12-15
87017,6477,10972,4,0.06,2025-07-31
87018,1371,18679,5,0.23,2024-04-23
87019,2043,11873,4,0.19,2025-07-30
87020,155,17467,5,0.3,2023-12-26
87021,5943,5451,5,0.04,2024-11-16
87022,6590,3002,2,0.23,2025-05-16
87023,6103,13772,4,0.06,2024-03-25
87024,2368,15159,1,0.18,2024-05-03
87025,5363,12742,4,0.21,2023-11-23
87026,6359,7071,3,0.02,2024-10-13
87027,3075,7655,2,0.04,2024-04-12
87028,39,10402,2,0.26,2025-05-01
87029,4791,10052,4,0.24,2024-08-27
87030,8898,14877,1,0.25,2025-03-30
87031,4893,7886,3,0.11,2023-08-23
87032,7652,13202,1,0.23,2024-07-08
87033,684,17142,4,0.27,2024-07-12
87034,6679,18756,3,0.29,2024-04-06
87035,4358,17205,1,0.05,2025-05-03
87036,5065,8574,1,0.15,2025-06-02
87037,5258,2221,3,0.28,2024-07-27
87038,5594,3627,1,0.19,2024-09-13
87039,2843,18595,4,0.25,2024-09-07
87040,9327,8272,4,0.24,2023-11-30
87041,1195,14730,4,0.15,2023-11-16
87042,1470,4681,2,0.19,2024-05-02
87043,147,7189,5,0.1,2025-01-25
87044,8476,1524,3,0.05,2025-05-26
87045,7898,11108,2,0.02,2025-04-15
87046,773,12631,5,0.21,2023-08-21
87047,7812,13787,3,0.14,2024-05-02
87048,1811,3333,4,0.18,2025-06-20
87049,1627,1081,4,0.21,2024-10-06
87050,9201,8112,1,0.18,2024-12-15
87051,5855,12514,4,0.21,2024-02-05
87052,3494,3982,2,0.01,2024-10-13
87053,9897,15683,1,0.02,2025-07-01
87054,5142,973,4,0.05,2024-12-18
87055,9205,4944,1,0.1,2024-03-28
87056,1424,18223,2,0.06,2025-06-21
87057,4268,5796,4,0.11,2023-10-17
87058,5480,8444,3,0.28,2024-04-01
87059,5186,245,3,0.01,2025-07-09
87060,1124,15027,1,0.24,2025-03-05
87061,5852,8290,1,0.04,2024-01-08
87062,1062,4675,2,0.26,2024-07-10
87063,2627,14547,2,0.07,2023-09-24
87064,8388,9513,5,0.07,2023-11-29
87065,7800,9589,3,0.2,2024-02-23
87066,4602,18510,4,0.13,2024-02-01
87067,1333,4943,3,0.01,2024-05-21
87068,106,19520,4,0.29,2024-07-02
87069,6393,13221,3,0.18,2023-10-12
87070,4050,8691,4,0.26,2025-05-15
87071,5448,6290,2,0.15,2024-03-31
87072,1455,19441,5,0.2,2025-05-26
87073,9567,11908,1,0.11,2025-02-17
87074,9488,2789,1,0.16,2024-02-15
87075,6591,864,5,0.22,2025-03-05
87076,3194,14266,5,0.16,2024-06-03
87077,8075,14686,2,0.21,2024-01-18
87078,1342,19924,3,0.24,2024-02-22
87079,1226,9117,5,0.2,2025-07-21
87080,7409,9809,4,0.04,2025-05-07
87081,2799,4681,4,0.2,2024-02-17
87082,8731,11762,2,0.11,2023-12-20
87083,1707,17967,4,0.24,2024-11-29
87084,2968,19725,1,0.21,2025-06-02
87085,2522,13860,2,0.25,2025-05-10
87086,4571,13016,4,0.25,2024-05-10
87087,1339,9550,2,0.02,2025-08-17
87088,4282,12078,5,0.12,2024-11-29
87089,24,18873,2,0.07,2024-11-07
87090,6878,1005,4,0.01,2025-02-25
87091,1147,3070,4,0.0,2024-10-14
87092,80,18664,1,0.09,2024-06-01
87093,9409,19493,5,0.26,2024-08-24
87094,8559,12524,2,0.1,2024-05-31
87095,8144,14319,5,0.13,2025-02-25
87096,6717,10026,5,0.06,2025-01-29
87097,1174,14155,1,0.27,2025-02-10
87098,8211,16873,5,0.14,2025-06-12
87099,6176,18689,1,0.23,2025-05-11
87100,1207,16480,5,0.06,2024-03-22
87101,3016,15843,5,0.26,2023-12-08
87102,1377,10174,3,0.2,2023-10-05
87103,8622,984,1,0.26,2025-05-21
87104,4076,5057,4,0.28,2025-04-13
87105,7878,9541,2,0.29,2023-11-01
87106,6363,1075,2,0.27,2025-01-01
87107,6812,19483,3,0.1,2025-06-26
87108,941,15658,5,0.28,2024-05-03
87109,3901,7402,3,0.15,2025-06-04
87110,2033,5095,4,0.05,2024-09-05
87111,9741,17815,2,0.03,2025-08-10
87112,9551,15193,5,0.05,2025-03-05
87113,1162,12916,5,0.2,2024-06-21
87114,869,5742,5,0.06,2025-06-30
87115,2032,1123,5,0.15,2024-01-26
87116,5117,14566,1,0.22,2024-10-06
87117,5719,18175,5,0.14,2025-05-01
87118,3898,19137,3,0.06,2023-12-03
87119,5223,1812,4,0.03,2023-11-22
87120,9375,13227,4,0.21,2024-05-31
87121,5047,14198,1,0.3,2024-06-19
87122,9615,10643,5,0.05,2023-11-09
87123,2059,4266,4,0.13,2025-05-11
87124,2676,9577,2,0.03,2024-01-30
87125,134,4603,1,0.12,2025-02-17
87126,6531,6906,5,0.12,2024-11-12
87127,7297,12647,4,0.16,2023-10-13
87128,8445,6159,2,0.06,2024-08-08
87129,7079,17160,5,0.3,2024-10-04
87130,8832,12922,1,0.01,2024-12-19
87131,8005,1931,5,0.18,2024-09-12
87132,6640,2460,2,0.05,2025-07-09
87133,6091,14451,4,0.15,2024-06-29
87134,269,2196,4,0.21,2024-01-30
87135,3010,2108,5,0.24,2024-08-02
87136,8337,3508,5,0.21,2025-07-23
87137,5968,19989,1,0.0,2025-07-24
87138,9897,17675,3,0.27,2025-05-05
87139,5315,3192,3,0.23,2023-10-28
87140,519,12645,1,0.12,2024-07-23
87141,6903,5645,3,0.13,2025-01-19
87142,5665,2578,5,0.21,2025-05-29
87143,2469,7331,4,0.12,2024-08-20
87144,8304,15202,3,0.06,2025-05-02
87145,5769,19302,1,0.09,2024-12-26
87146,5809,1309,1,0.28,2024-08-28
87147,2476,1632,1,0.1,2025-01-17
87148,6095,987,3,0.28,2025-03-22
87149,8068,4110,1,0.04,2024-04-12
87150,6134,14819,2,0.2,2024-03-25
87151,6696,9394,1,0.26,2024-01-11
87152,741,12273,1,0.23,2024-10-21
87153,3442,5484,4,0.12,2023-08-31
87154,496,10084,3,0.05,2024-09-28
87155,4365,3317,2,0.19,2025-03-14
87156,4079,9684,2,0.04,2025-05-20
87157,7933,11518,5,0.1,2025-03-14
87158,6407,18804,5,0.24,2023-10-22
87159,3120,18561,3,0.17,2024-04-17
87160,4813,11379,5,0.09,2025-08-15
87161,2968,19498,5,0.24,2025-03-05
87162,8968,19552,5,0.06,2023-09-11
87163,2661,10782,2,0.16,2023-09-14
87164,5103,16155,5,0.18,2024-11-20
87165,1856,9941,3,0.02,2025-01-01
87166,5222,5472,1,0.04,2024-06-15
87167,3207,11553,4,0.13,2024-04-02
87168,8713,4332,5,0.13,2024-10-11
87169,61,1594,4,0.06,2025-03-06
87170,4668,7818,5,0.19,2023-12-04
87171,3268,17881,1,0.26,2023-10-28
87172,8432,7791,3,0.13,2025-04-06
87173,4128,7067,1,0.27,2024-09-13
87174,1412,17451,4,0.22,2023-08-30
87175,2415,5801,3,0.12,2024-07-24
87176,1381,3196,2,0.1,2024-04-20
87177,5697,3532,1,0.01,2025-02-08
87178,6056,11011,4,0.15,2024-04-26
87179,4073,5,2,0.08,2025-07-04
87180,1165,18749,3,0.06,2024-10-25
87181,5721,12713,4,0.06,2024-06-08
87182,1105,12094,3,0.21,2025-05-30
87183,5340,11579,1,0.13,2025-05-01
87184,1311,16291,4,0.01,2025-02-15
87185,4212,10712,3,0.21,2024-01-16
87186,8927,18329,3,0.12,2024-09-01
87187,1745,16812,1,0.22,2025-03-16
87188,9463,8603,5,0.05,2024-09-17
87189,8160,19433,2,0.21,2024-09-05
87190,2525,19094,5,0.19,2024-11-02
87191,9978,19471,1,0.28,2024-11-17
87192,7358,301,1,0.23,2025-07-03
87193,1109,108,1,0.13,2024-07-03
87194,3302,3629,3,0.14,2025-02-14
87195,4111,4854,5,0.19,2024-06-28
87196,9998,2449,4,0.2,2025-01-01
87197,6680,13681,5,0.09,2024-05-01
87198,1396,10588,1,0.24,2025-03-01
87199,5150,13718,5,0.13,2024-08-24
87200,8322,4685,2,0.08,2025-07-03
87201,1432,13172,3,0.02,2025-08-11
87202,1348,3056,3,0.02,2025-04-09
87203,7293,11812,4,0.28,2025-02-28
87204,5194,5765,2,0.21,2025-02-25
87205,8506,118,2,0.11,2023-09-10
87206,5338,9068,1,0.01,2024-05-08
87207,1081,3813,2,0.08,2024-03-24
87208,5612,19152,3,0.28,2023-09-01
87209,8871,18116,4,0.18,2024-09-05
87210,6792,1052,2,0.25,2024-04-19
87211,2817,10004,3,0.21,2025-07-09
87212,365,4952,4,0.27,2024-09-26
87213,5610,9756,2,0.07,2025-06-02
87214,4457,5755,2,0.07,2025-05-19
87215,6766,17023,5,0.03,2025-07-20
87216,4061,7749,2,0.3,2024-02-06
87217,7159,8799,2,0.24,2024-06-14
87218,3865,8747,1,0.23,2024-08-21
87219,1518,15941,5,0.18,2024-02-20
87220,5047,15166,4,0.09,2025-04-24
87221,9212,5452,2,0.28,2023-10-24
87222,9782,9826,3,0.01,2023-09-25
87223,678,6146,3,0.24,2024-09-06
87224,8115,10744,2,0.09,2024-03-03
87225,8956,9478,4,0.22,2024-08-21
87226,8757,5249,4,0.11,2024-05-21
87227,9940,2218,5,0.0,2024-06-16
87228,9250,15016,1,0.21,2025-07-04
87229,9443,13953,2,0.05,2023-11-14
87230,9211,11172,5,0.08,2023-12-18
87231,6175,2115,4,0.13,2025-01-09
87232,1906,9795,2,0.29,2023-08-26
87233,9567,4611,4,0.03,2024-01-20
87234,2417,5997,4,0.07,2024-04-26
87235,9074,13781,3,0.12,2024-08-23
87236,4657,9422,4,0.0,2025-03-08
87237,1811,17756,1,0.26,2024-10-02
87238,7034,18991,3,0.17,2024-02-16
87239,786,15133,1,0.18,2023-12-24
87240,8670,9660,4,0.02,2024-11-26
87241,4762,2339,2,0.17,2024-02-10
87242,9452,4189,5,0.15,2024-02-10
87243,1594,4081,5,0.16,2025-01-09
87244,9557,15247,1,0.19,2024-05-03
87245,3755,7026,1,0.25,2023-09-29
87246,1304,16178,1,0.26,2024-01-02
87247,9048,16562,2,0.13,2024-06-16
87248,3224,16739,1,0.15,2023-09-29
87249,624,12683,3,0.28,2024-05-12
87250,3057,9543,1,0.12,2024-04-12
87251,5995,7601,4,0.07,2024-01-07
87252,1695,9005,5,0.13,2024-01-21
87253,6514,9154,2,0.15,2024-02-12
87254,3683,14579,2,0.21,2024-03-23
87255,9307,11050,5,0.27,2023-11-20
87256,3653,13410,3,0.09,2025-03-28
87257,2450,8255,4,0.25,2024-02-22
87258,2444,17951,2,0.04,2024-10-10
87259,5958,11347,5,0.09,2025-05-08
87260,4919,14811,2,0.16,2024-03-19
87261,7632,8368,1,0.03,2024-09-02
87262,2852,8294,1,0.28,2024-09-15
87263,1838,6121,5,0.23,2025-06-03
87264,5746,15846,4,0.06,2025-04-26
87265,4815,11134,2,0.24,2025-03-12
87266,5534,7211,5,0.2,2025-02-10
87267,5466,2140,5,0.18,2024-09-12
87268,1113,14157,5,0.29,2023-12-16
87269,2945,11936,1,0.16,2024-12-13
87270,5298,4519,1,0.17,2025-05-18
87271,4126,19193,1,0.0,2025-07-11
87272,2279,15661,5,0.27,2024-05-09
87273,4077,12881,4,0.06,2023-11-02
87274,9205,10442,4,0.01,2024-12-24
87275,1721,5954,3,0.25,2024-10-02
87276,3623,1569,3,0.08,2024-05-28
87277,6638,8598,5,0.29,2025-01-31
87278,5541,2184,4,0.2,2024-06-23
87279,7087,803,5,0.16,2025-04-04
87280,1024,18569,5,0.12,2025-06-16
87281,4447,10830,5,0.02,2024-04-10
87282,5500,17418,1,0.05,2024-11-15
87283,4172,12159,1,0.23,2023-08-21
87284,3131,19732,5,0.27,2024-07-07
87285,5698,7904,4,0.01,2025-04-27
87286,821,7634,1,0.27,2025-04-06
87287,6664,13209,4,0.29,2024-10-08
87288,1124,2128,5,0.02,2024-01-14
87289,9942,4491,3,0.14,2023-09-04
87290,2442,18079,1,0.27,2025-06-21
87291,4835,18519,3,0.12,2024-04-27
87292,9194,18795,3,0.18,2023-09-30
87293,1016,2390,4,0.12,2024-11-01
87294,9071,8093,5,0.12,2025-07-18
87295,4904,6296,1,0.18,2023-11-05
87296,6450,8118,5,0.14,2024-05-13
87297,4015,1538,1,0.3,2024-07-10
87298,6270,16702,1,0.24,2025-03-29
87299,8645,4,1,0.16,2024-06-02
87300,3947,18235,3,0.13,2024-01-16
87301,658,1649,1,0.21,2024-09-11
87302,2123,10539,4,0.19,2024-07-29
87303,71,15458,2,0.08,2024-08-28
87304,7593,11369,3,0.14,2023-12-19
87305,1516,17690,2,0.24,2024-08-23
87306,1332,1129,5,0.13,2024-05-28
87307,9522,2881,3,0.1,2024-04-09
87308,6425,18502,3,0.18,2023-11-24
87309,9918,7995,3,0.15,2024-02-09
87310,6258,16609,3,0.25,2025-02-05
87311,7990,7453,4,0.02,2024-02-06
87312,1937,222,5,0.19,2024-11-18
87313,7714,9928,3,0.22,2023-10-04
87314,5880,16680,5,0.01,2025-08-19
87315,9020,8240,5,0.2,2023-11-13
87316,5548,17715,2,0.23,2024-10-29
87317,9774,16237,3,0.07,2023-12-03
87318,8591,12477,1,0.06,2024-08-10
87319,430,5989,2,0.24,2024-06-16
87320,7722,7075,2,0.26,2025-03-29
87321,6764,5715,1,0.21,2025-02-03
87322,5821,18444,1,0.23,2024-09-08
87323,3741,5722,5,0.07,2024-10-07
87324,4487,2549,2,0.23,2024-10-15
87325,5092,8203,2,0.16,2025-05-13
87326,4285,8608,1,0.3,2024-06-18
87327,6206,18899,2,0.22,2024-09-02
87328,7974,4832,2,0.28,2024-08-18
87329,9850,13726,1,0.19,2025-04-07
87330,2950,19062,4,0.01,2023-10-02
87331,2096,18691,3,0.02,2025-02-02
87332,2009,9106,1,0.13,2024-03-03
87333,5208,9613,3,0.11,2024-06-19
87334,8472,14863,3,0.02,2024-12-16
87335,5476,3086,5,0.09,2024-04-19
87336,4488,17342,4,0.24,2024-02-29
87337,8151,8328,5,0.12,2023-10-25
87338,5959,2335,2,0.2,2025-02-18
87339,9605,5317,4,0.09,2024-03-17
87340,5299,4622,1,0.08,2023-11-09
87341,7481,11811,2,0.22,2023-11-22
87342,798,12220,4,0.03,2023-08-28
87343,1457,14389,1,0.05,2024-10-15
87344,8436,6001,2,0.07,2025-03-26
87345,9115,3481,2,0.07,2023-10-30
87346,8947,17809,3,0.0,2025-07-06
87347,1439,5875,4,0.07,2025-05-04
87348,6061,8626,4,0.26,2024-01-22
87349,6149,11922,1,0.28,2024-03-30
87350,3097,7431,2,0.12,2025-05-17
87351,4259,4780,5,0.13,2025-01-22
87352,672,1133,1,0.26,2024-04-08
87353,4844,9688,3,0.17,2024-01-05
87354,8659,4298,2,0.09,2025-07-06
87355,7459,3242,4,0.1,2025-08-11
87356,259,498,4,0.11,2025-03-08
87357,4630,7392,5,0.08,2024-05-17
87358,3978,6792,1,0.25,2024-10-28
87359,8194,2679,5,0.15,2024-04-08
87360,6281,19228,1,0.29,2025-03-21
87361,7805,6851,2,0.24,2025-01-07
87362,1625,4387,4,0.07,2024-12-16
87363,3762,6915,2,0.07,2024-10-10
87364,2518,9195,3,0.04,2024-05-04
87365,2986,11035,2,0.15,2024-07-05
87366,2544,13929,4,0.24,2024-08-06
87367,9977,18183,2,0.07,2023-09-07
87368,1269,14592,5,0.02,2025-03-12
87369,8858,3994,5,0.0,2025-04-23
87370,4431,18474,5,0.18,2024-09-09
87371,4768,8000,4,0.07,2024-03-12
87372,6112,9360,2,0.3,2025-07-31
87373,4335,63,2,0.21,2024-04-27
87374,332,7273,3,0.04,2024-10-26
87375,4103,18193,2,0.24,2024-08-06
87376,4583,14563,2,0.19,2024-01-26
87377,3966,16757,4,0.27,2025-06-04
87378,1060,6228,3,0.04,2024-08-22
87379,3751,2621,4,0.21,2023-11-08
87380,8146,3300,1,0.24,2024-06-24
87381,7486,12628,3,0.12,2024-11-12
87382,3886,14604,2,0.19,2023-10-06
87383,3353,19816,1,0.27,2023-10-19
87384,7061,5029,5,0.02,2025-08-03
87385,3213,14638,3,0.11,2025-02-17
87386,6825,85,5,0.18,2025-08-16
87387,3595,15571,5,0.18,2023-10-04
87388,6508,4563,1,0.02,2023-09-10
87389,2194,11236,4,0.07,2024-04-04
87390,1985,19820,2,0.13,2025-02-13
87391,6275,17696,4,0.3,2025-08-10
87392,3767,417,5,0.07,2025-07-22
87393,1393,15433,3,0.06,2024-04-08
87394,761,4261,2,0.25,2023-09-15
87395,8374,11646,2,0.29,2024-01-07
87396,3198,18714,2,0.16,2025-03-02
87397,6179,1593,1,0.24,2023-10-25
87398,358,2049,2,0.06,2024-11-19
87399,7791,3910,3,0.08,2024-04-02
87400,4255,13724,4,0.15,2024-02-05
87401,5707,18506,3,0.29,2025-06-10
87402,9838,12675,2,0.04,2023-12-18
87403,4835,16113,2,0.28,2025-06-04
87404,8005,11305,3,0.07,2024-12-15
87405,4110,10832,4,0.03,2025-05-18
87406,7742,17011,1,0.09,2024-02-12
87407,2544,11152,1,0.06,2024-01-09
87408,9239,8380,2,0.21,2024-09-02
87409,7054,18094,2,0.21,2024-08-06
87410,6925,17080,5,0.08,2024-01-25
87411,6362,8658,4,0.04,2024-08-07
87412,1907,18995,1,0.1,2025-05-08
87413,2415,8257,1,0.01,2023-09-23
87414,6334,4437,3,0.08,2024-06-30
87415,5854,15180,2,0.19,2025-03-08
87416,9923,10317,4,0.02,2025-01-25
87417,4486,11419,4,0.14,2024-02-23
87418,2861,17217,2,0.1,2025-01-16
87419,2687,14303,2,0.23,2024-10-14
87420,3340,19730,4,0.08,2024-07-20
87421,2446,16236,5,0.17,2024-11-20
87422,5554,19073,4,0.02,2023-10-19
87423,9055,6806,3,0.13,2025-02-08
87424,218,19180,2,0.05,2023-11-17
87425,6396,16595,5,0.02,2024-10-01
87426,6292,6058,5,0.11,2025-05-14
87427,2436,4057,4,0.26,2024-11-04
87428,4459,13190,4,0.13,2025-07-20
87429,189,9924,4,0.24,2024-04-29
87430,1664,340,4,0.15,2024-04-01
87431,175,3270,1,0.17,2023-12-13
87432,2323,4647,3,0.25,2024-07-27
87433,8339,1835,5,0.07,2023-08-31
87434,7861,18823,2,0.01,2024-08-14
87435,8008,19109,1,0.27,2024-12-02
87436,1166,14361,4,0.08,2023-12-16
